date,site_id,site_name,day_of_week,month,target_tonnes,actual_tonnes,shortfall_tonnes,shortfall_pct,shortfall_risk_tier,primary_driver,rainfall_mm,soil_moisture_pct,surface_temp_c,ndvi,total_downtime_hours,excavator_downtime_hours,drill_downtime_hours,dumper_downtime_hours,fleet_utilization_pct,blasting_delay_hours,weather_stoppage_hours,labor_attendance_pct,truck_dispatch_trips
2023-03-26,mansar,Mansar Mine,Sunday,3,816,739,77,9.44,Medium,equipment_downtime,0.0,14.0,34.7,0.258,4.2,1.0,0.7,2.5,98.0,0.0,0.0,89.1,29
2023-03-27,mansar,Mansar Mine,Monday,3,794,667,127,15.99,Medium,equipment_downtime,0.0,9.9,34.2,0.201,10.7,1.0,1.2,8.5,94.8,0.0,0.0,99.0,30
2023-03-28,mansar,Mansar Mine,Tuesday,3,818,754,64,7.82,Medium,equipment_downtime,0.0,18.6,36.6,0.244,5.8,0.8,0.8,4.2,97.2,0.0,0.0,90.8,28
2023-03-29,mansar,Mansar Mine,Wednesday,3,826,748,78,9.44,Medium,equipment_downtime,0.0,12.0,32.7,0.342,6.1,0.6,1.4,4.1,97.0,0.0,0.0,93.1,28
2023-03-30,mansar,Mansar Mine,Thursday,3,836,759,77,9.21,Medium,equipment_downtime,0.0,17.8,35.1,0.259,4.0,0.2,0.3,3.5,98.0,0.0,0.0,93.3,30
2023-03-31,mansar,Mansar Mine,Friday,3,786,709,77,9.8,Medium,equipment_downtime,0.0,14.6,35.8,0.265,6.8,0.6,1.9,4.3,96.7,0.0,0.0,99.0,30
2023-04-01,mansar,Mansar Mine,Saturday,4,841,779,62,7.37,Medium,equipment_downtime,0.0,17.2,35.5,0.28,4.0,1.1,1.5,1.4,98.0,0.0,0.0,90.6,30
2023-04-02,mansar,Mansar Mine,Sunday,4,835,717,118,14.13,Medium,equipment_downtime,0.0,19.0,33.5,0.225,5.8,1.3,0.8,3.7,97.2,0.0,0.0,87.2,28
2023-04-03,mansar,Mansar Mine,Monday,4,821,688,133,16.2,Medium,equipment_downtime,0.0,16.4,36.3,0.218,6.0,1.0,1.0,4.0,97.1,0.0,0.0,89.8,26
2023-04-04,mansar,Mansar Mine,Tuesday,4,805,564,241,29.94,High,equipment_downtime,5.9,20.8,36.7,0.203,16.2,10.7,1.0,4.5,92.1,0.0,0.0,99.0,24
2023-04-05,mansar,Mansar Mine,Wednesday,4,828,719,109,13.16,Medium,equipment_downtime,0.0,15.0,39.3,0.335,3.3,1.1,0.9,1.3,98.0,0.0,0.0,89.2,28
2023-04-06,mansar,Mansar Mine,Thursday,4,818,753,65,7.95,Medium,equipment_downtime,0.0,13.5,37.9,0.24,4.2,1.0,1.0,2.2,98.0,0.0,0.0,94.7,30
2023-04-07,mansar,Mansar Mine,Friday,4,840,719,121,14.4,Medium,equipment_downtime,0.0,13.2,38.3,0.235,5.6,0.3,0.9,4.4,97.3,0.0,0.0,93.0,29
2023-04-08,mansar,Mansar Mine,Saturday,4,797,682,115,14.43,Medium,equipment_downtime,0.0,17.2,35.1,0.228,5.2,1.4,1.6,2.2,97.5,0.9,0.0,93.2,27
2023-04-09,mansar,Mansar Mine,Sunday,4,810,727,83,10.25,Medium,equipment_downtime,0.0,15.5,36.2,0.18,5.3,1.3,0.9,3.1,97.4,0.0,0.0,92.9,33
2023-04-10,mansar,Mansar Mine,Monday,4,823,711,112,13.61,Medium,equipment_downtime,0.0,19.4,38.9,0.184,6.2,1.1,0.8,4.3,97.0,0.0,0.0,89.2,28
2023-04-11,mansar,Mansar Mine,Tuesday,4,841,736,105,12.49,Medium,equipment_downtime,0.0,14.9,37.4,0.185,6.7,1.4,1.1,4.2,96.7,0.0,0.0,90.1,35
2023-04-12,mansar,Mansar Mine,Wednesday,4,807,779,28,3.47,Low,equipment_downtime,0.0,17.8,37.8,0.18,4.0,0.3,1.0,2.7,98.0,0.0,0.0,92.4,33
2023-04-13,mansar,Mansar Mine,Thursday,4,828,766,62,7.49,Medium,equipment_downtime,0.0,14.9,38.7,0.191,5.0,1.4,0.7,2.9,97.6,0.0,0.0,90.8,33
2023-04-14,mansar,Mansar Mine,Friday,4,831,723,108,13.0,Medium,equipment_downtime,0.0,13.8,37.5,0.18,3.5,1.0,1.2,1.3,98.0,0.0,0.0,99.0,28
2023-04-15,mansar,Mansar Mine,Saturday,4,818,717,101,12.35,Medium,blasting_delays,0.0,15.2,37.0,0.223,2.4,0.6,0.5,1.3,98.0,1.8,0.0,92.5,31
2023-04-16,mansar,Mansar Mine,Sunday,4,816,765,51,6.25,Medium,equipment_downtime,0.0,14.3,37.9,0.192,4.8,0.8,1.7,2.3,97.7,0.0,0.0,93.4,27
2023-04-17,mansar,Mansar Mine,Monday,4,825,778,47,5.7,Low,equipment_downtime,0.0,13.5,41.0,0.275,3.2,0.3,1.5,1.4,98.0,0.0,0.0,94.7,31
2023-04-18,mansar,Mansar Mine,Tuesday,4,810,748,62,7.65,Medium,equipment_downtime,4.1,18.7,37.7,0.18,2.4,0.2,0.8,1.4,98.0,0.1,0.0,89.0,31
2023-04-19,mansar,Mansar Mine,Wednesday,4,834,772,62,7.43,Medium,equipment_downtime,0.0,19.2,36.8,0.18,4.6,1.3,1.6,1.7,97.8,0.0,0.0,95.0,28
2023-04-20,mansar,Mansar Mine,Thursday,4,812,597,215,26.48,High,blasting_delays,0.0,18.9,35.0,0.216,5.2,0.8,1.0,3.4,97.5,3.6,0.0,92.4,23
2023-04-21,mansar,Mansar Mine,Friday,4,842,752,90,10.69,Medium,equipment_downtime,0.0,13.7,36.0,0.18,6.2,0.6,1.6,4.0,97.0,0.0,0.0,92.0,29
2023-04-22,mansar,Mansar Mine,Saturday,4,836,723,113,13.52,Medium,equipment_downtime,0.0,11.0,35.7,0.235,4.2,0.8,1.8,1.6,98.0,0.0,0.0,94.5,30
2023-04-23,mansar,Mansar Mine,Sunday,4,819,748,71,8.67,Medium,equipment_downtime,0.0,17.1,40.6,0.188,4.6,1.2,1.8,1.6,97.8,1.1,0.0,97.4,32
2023-04-24,mansar,Mansar Mine,Monday,4,826,648,178,21.55,High,equipment_downtime,0.2,16.5,39.7,0.18,13.0,2.9,1.6,8.5,93.7,0.0,0.0,91.1,24
2023-04-25,mansar,Mansar Mine,Tuesday,4,822,760,62,7.54,Medium,equipment_downtime,0.0,17.6,37.4,0.18,5.3,0.4,0.7,4.2,97.4,0.0,0.0,91.7,29
2023-04-26,mansar,Mansar Mine,Wednesday,4,813,588,225,27.68,High,equipment_downtime,0.0,18.4,36.7,0.189,10.5,1.0,8.2,1.3,94.9,0.0,0.0,94.1,25
2023-04-27,mansar,Mansar Mine,Thursday,4,851,672,179,21.03,High,equipment_downtime,0.0,17.9,39.0,0.18,10.1,1.2,5.0,3.9,95.1,1.2,0.0,97.6,28
2023-04-28,mansar,Mansar Mine,Friday,4,789,671,118,14.96,Medium,equipment_downtime,0.0,15.8,38.5,0.27,4.5,0.6,1.0,2.9,97.8,0.0,0.0,85.9,29
2023-04-29,mansar,Mansar Mine,Saturday,4,857,845,12,1.4,Low,nominal_operations,0.0,13.7,37.4,0.201,3.7,1.1,0.4,2.2,98.0,0.0,0.0,92.4,37
2023-04-30,mansar,Mansar Mine,Sunday,4,819,782,37,4.52,Low,equipment_downtime,0.0,14.0,36.8,0.18,4.3,0.5,0.3,3.5,97.9,0.0,0.0,92.6,27
2023-05-01,mansar,Mansar Mine,Monday,5,811,746,65,8.01,Medium,equipment_downtime,0.0,14.9,38.8,0.217,2.3,0.4,0.4,1.5,98.0,0.0,0.0,91.0,31
2023-05-02,mansar,Mansar Mine,Tuesday,5,797,754,43,5.4,Low,equipment_downtime,1.0,14.6,36.7,0.194,3.9,1.4,0.8,1.7,98.0,0.0,0.0,95.4,32
2023-05-03,mansar,Mansar Mine,Wednesday,5,785,717,68,8.66,Medium,equipment_downtime,0.0,18.1,41.4,0.24,2.9,1.1,0.7,1.1,98.0,0.0,0.0,96.8,29
2023-05-04,mansar,Mansar Mine,Thursday,5,832,715,117,14.06,Medium,equipment_downtime,0.0,15.7,38.6,0.239,6.9,0.5,2.5,3.9,96.6,0.0,0.0,89.1,27
2023-05-05,mansar,Mansar Mine,Friday,5,840,456,384,45.71,High,equipment_downtime,0.0,16.9,38.9,0.18,20.1,7.7,1.5,10.9,90.2,0.0,0.0,87.6,17
2023-05-06,mansar,Mansar Mine,Saturday,5,820,732,88,10.73,Medium,equipment_downtime,0.0,15.6,35.6,0.277,5.8,0.9,0.5,4.4,97.2,0.0,0.0,90.6,31
2023-05-07,mansar,Mansar Mine,Sunday,5,808,738,70,8.66,Medium,labor_attendance,5.4,18.6,38.3,0.212,2.1,0.8,0.3,1.0,98.0,0.0,0.0,87.8,31
2023-05-08,mansar,Mansar Mine,Monday,5,832,737,95,11.42,Medium,equipment_downtime,0.0,16.8,41.1,0.18,4.6,0.9,1.9,1.8,97.8,0.5,0.0,97.3,31
2023-05-09,mansar,Mansar Mine,Tuesday,5,791,718,73,9.23,Medium,equipment_downtime,0.0,15.4,37.6,0.197,4.8,0.4,3.2,1.2,97.7,0.0,0.0,89.3,26
2023-05-10,mansar,Mansar Mine,Wednesday,5,835,790,45,5.39,Low,equipment_downtime,0.0,16.0,38.1,0.228,2.1,0.7,0.3,1.1,98.0,0.0,0.0,95.0,29
2023-05-11,mansar,Mansar Mine,Thursday,5,807,726,81,10.04,Medium,equipment_downtime,1.8,17.4,39.0,0.231,2.9,1.0,0.9,1.0,98.0,0.0,0.0,93.3,30
2023-05-12,mansar,Mansar Mine,Friday,5,812,738,74,9.11,Medium,equipment_downtime,0.0,17.4,36.9,0.181,3.5,1.2,0.8,1.5,98.0,0.0,0.0,89.0,25
2023-05-13,mansar,Mansar Mine,Saturday,5,833,600,233,27.97,High,equipment_downtime,0.0,13.2,39.2,0.228,14.1,6.7,1.2,6.2,93.1,0.0,0.0,91.5,25
2023-05-14,mansar,Mansar Mine,Sunday,5,823,743,80,9.72,Medium,equipment_downtime,0.0,19.1,37.2,0.294,3.5,0.7,1.7,1.1,98.0,0.0,0.0,90.4,31
2023-05-15,mansar,Mansar Mine,Monday,5,829,712,117,14.11,Medium,equipment_downtime,0.0,15.8,43.2,0.181,5.0,1.4,0.7,2.9,97.6,0.0,0.0,90.0,28
2023-05-16,mansar,Mansar Mine,Tuesday,5,809,706,103,12.73,Medium,equipment_downtime,0.0,16.7,39.3,0.246,5.2,1.1,1.5,2.6,97.5,0.0,0.0,92.1,30
2023-05-17,mansar,Mansar Mine,Wednesday,5,802,772,30,3.74,Low,equipment_downtime,0.0,13.8,38.7,0.18,4.1,0.5,1.9,1.7,98.0,0.0,0.0,96.9,32
2023-05-18,mansar,Mansar Mine,Thursday,5,794,718,76,9.57,Medium,equipment_downtime,0.0,17.5,38.9,0.18,4.5,0.3,1.5,2.7,97.8,0.0,0.0,89.2,30
2023-05-19,mansar,Mansar Mine,Friday,5,807,706,101,12.52,Medium,equipment_downtime,0.0,12.3,41.1,0.191,2.6,1.1,0.4,1.1,98.0,0.0,0.0,88.9,29
2023-05-20,mansar,Mansar Mine,Saturday,5,801,696,105,13.11,Medium,equipment_downtime,0.0,15.2,41.3,0.18,4.6,1.2,0.2,3.2,97.8,0.0,0.0,89.9,29
2023-05-21,mansar,Mansar Mine,Sunday,5,817,747,70,8.57,Medium,equipment_downtime,0.0,14.1,42.1,0.217,2.4,0.2,1.2,1.0,98.0,0.0,0.0,97.2,24
2023-05-22,mansar,Mansar Mine,Monday,5,785,677,108,13.76,Medium,equipment_downtime,0.0,11.8,37.6,0.207,3.6,0.4,0.5,2.7,98.0,0.0,0.0,88.7,28
2023-05-23,mansar,Mansar Mine,Tuesday,5,794,714,80,10.08,Medium,equipment_downtime,1.3,20.3,37.6,0.19,4.8,1.2,0.8,2.8,97.7,0.0,0.0,92.3,28
2023-05-24,mansar,Mansar Mine,Wednesday,5,810,737,73,9.01,Medium,equipment_downtime,0.0,16.9,41.5,0.22,5.9,0.9,1.2,3.8,97.1,0.0,0.0,91.5,32
2023-05-25,mansar,Mansar Mine,Thursday,5,798,777,21,2.63,Low,equipment_downtime,0.0,16.5,42.6,0.237,3.2,0.6,0.2,2.4,98.0,0.0,0.0,96.0,33
2023-05-26,mansar,Mansar Mine,Friday,5,806,721,85,10.55,Medium,equipment_downtime,0.0,21.6,38.7,0.209,4.2,1.3,0.6,2.3,98.0,0.0,0.0,89.7,30
2023-05-27,mansar,Mansar Mine,Saturday,5,801,738,63,7.87,Medium,equipment_downtime,0.0,15.4,40.8,0.215,5.4,0.3,1.7,3.4,97.4,0.0,0.0,90.2,32
2023-05-28,mansar,Mansar Mine,Sunday,5,812,689,123,15.15,Medium,equipment_downtime,0.0,16.5,41.7,0.282,8.9,0.8,1.3,6.8,95.7,0.0,0.0,88.0,25
2023-05-29,mansar,Mansar Mine,Monday,5,785,670,115,14.65,Medium,equipment_downtime,0.0,17.9,37.1,0.198,6.4,0.9,1.4,4.1,96.9,0.0,0.0,93.5,29
2023-05-30,mansar,Mansar Mine,Tuesday,5,823,718,105,12.76,Medium,equipment_downtime,0.0,16.3,39.2,0.213,5.7,0.8,0.6,4.3,97.2,0.0,0.0,98.1,29
2023-05-31,mansar,Mansar Mine,Wednesday,5,799,699,100,12.52,Medium,equipment_downtime,0.0,20.9,36.2,0.232,7.1,1.5,1.1,4.5,96.5,0.0,0.0,94.1,31
2023-06-01,mansar,Mansar Mine,Thursday,6,783,754,29,3.7,Low,equipment_downtime,2.8,23.0,37.3,0.196,2.5,0.2,1.2,1.1,98.0,0.0,0.0,94.0,31
2023-06-02,mansar,Mansar Mine,Friday,6,792,573,219,27.65,High,equipment_downtime,0.6,21.9,40.5,0.287,9.6,3.6,0.6,5.4,95.3,0.0,0.0,85.1,26
2023-06-03,mansar,Mansar Mine,Saturday,6,773,571,202,26.13,High,weather_stoppage,30.8,30.4,36.3,0.201,5.4,0.6,1.2,3.6,97.4,0.0,2.8,97.7,19
2023-06-04,mansar,Mansar Mine,Sunday,6,776,714,62,7.99,Medium,equipment_downtime,13.8,23.7,38.1,0.18,4.2,1.3,1.2,1.7,98.0,0.0,0.0,92.7,27
2023-06-05,mansar,Mansar Mine,Monday,6,786,657,129,16.41,Medium,weather_stoppage,26.1,29.8,38.4,0.276,5.2,0.2,1.3,3.7,97.5,0.0,2.1,91.5,27
2023-06-06,mansar,Mansar Mine,Tuesday,6,813,784,29,3.57,Low,equipment_downtime,13.6,27.6,36.9,0.21,3.8,0.4,0.2,3.2,98.0,0.0,0.0,95.2,34
2023-06-07,mansar,Mansar Mine,Wednesday,6,788,728,60,7.61,Medium,equipment_downtime,2.7,21.8,36.0,0.258,5.0,0.7,0.7,3.6,97.6,0.0,0.0,90.1,33
2023-06-08,mansar,Mansar Mine,Thursday,6,799,530,269,33.67,High,equipment_downtime,25.1,30.3,36.8,0.26,8.4,3.2,1.9,3.3,95.9,2.3,2.1,97.0,19
2023-06-09,mansar,Mansar Mine,Friday,6,803,765,38,4.73,Low,equipment_downtime,4.9,25.7,36.7,0.311,3.4,0.2,2.2,1.0,98.0,0.0,0.0,98.7,31
2023-06-10,mansar,Mansar Mine,Saturday,6,808,261,547,67.7,High,weather_stoppage,49.5,34.2,31.2,0.302,9.3,5.4,0.3,3.6,95.5,3.6,5.5,88.9,10
2023-06-11,mansar,Mansar Mine,Sunday,6,821,748,73,8.89,Medium,equipment_downtime,1.0,26.5,39.9,0.269,7.0,1.5,1.6,3.9,96.6,0.0,0.0,97.3,36
2023-06-12,mansar,Mansar Mine,Monday,6,769,724,45,5.85,Low,equipment_downtime,1.0,26.0,39.7,0.234,5.2,0.5,1.7,3.0,97.5,0.0,0.0,93.8,28
2023-06-13,mansar,Mansar Mine,Tuesday,6,797,649,148,18.57,High,equipment_downtime,12.2,24.1,37.4,0.285,6.0,0.7,1.6,3.7,97.1,0.0,0.0,88.7,30
2023-06-14,mansar,Mansar Mine,Wednesday,6,788,725,63,7.99,Medium,equipment_downtime,4.5,24.3,37.8,0.233,3.8,0.2,0.4,3.2,98.0,0.0,0.0,99.0,29
2023-06-15,mansar,Mansar Mine,Thursday,6,800,729,71,8.88,Medium,equipment_downtime,1.1,26.6,41.2,0.333,3.4,0.3,1.1,2.0,98.0,0.0,0.0,94.6,27
2023-06-16,mansar,Mansar Mine,Friday,6,791,519,272,34.39,High,weather_stoppage,28.3,34.1,38.0,0.211,5.0,1.3,1.8,1.9,97.6,0.0,2.8,86.6,17
2023-06-17,mansar,Mansar Mine,Saturday,6,804,715,89,11.07,Medium,equipment_downtime,1.3,22.7,37.1,0.283,6.6,0.8,1.4,4.4,96.8,0.0,0.0,89.5,26
2023-06-18,mansar,Mansar Mine,Sunday,6,766,490,276,36.03,High,equipment_downtime,1.5,31.4,38.8,0.249,20.1,3.3,0.8,16.0,90.2,0.0,0.0,97.5,18
2023-06-19,mansar,Mansar Mine,Monday,6,778,674,104,13.37,Medium,equipment_downtime,1.2,27.7,39.9,0.262,9.3,2.5,1.5,5.3,95.5,0.0,0.0,94.1,27
2023-06-20,mansar,Mansar Mine,Tuesday,6,767,331,436,56.84,High,equipment_downtime,16.6,34.1,38.6,0.271,31.4,21.7,1.4,8.3,84.7,0.0,0.0,94.8,16
2023-06-21,mansar,Mansar Mine,Wednesday,6,774,554,220,28.42,High,weather_stoppage,26.5,37.6,35.6,0.237,6.6,1.5,0.6,4.5,96.8,0.0,2.7,92.2,22
2023-06-22,mansar,Mansar Mine,Thursday,6,784,764,20,2.55,Low,nominal_operations,17.2,28.1,37.9,0.307,3.0,0.5,1.4,1.1,98.0,0.0,0.0,97.4,34
2023-06-23,mansar,Mansar Mine,Friday,6,804,641,163,20.27,High,equipment_downtime,6.4,30.9,37.7,0.322,6.4,0.4,1.5,4.5,96.9,0.0,0.0,87.5,28
2023-06-24,mansar,Mansar Mine,Saturday,6,780,699,81,10.38,Medium,equipment_downtime,3.4,27.8,41.0,0.25,4.6,0.5,1.3,2.8,97.8,0.0,0.0,89.4,29
2023-06-25,mansar,Mansar Mine,Sunday,6,780,707,73,9.36,Medium,equipment_downtime,3.2,27.1,39.6,0.321,5.5,0.6,0.8,4.1,97.3,0.0,0.0,88.3,29
2023-06-26,mansar,Mansar Mine,Monday,6,780,689,91,11.67,Medium,equipment_downtime,8.2,32.1,36.5,0.327,6.0,0.5,2.2,3.3,97.1,0.0,0.0,95.0,27
2023-06-27,mansar,Mansar Mine,Tuesday,6,768,575,193,25.13,High,equipment_downtime,3.9,28.5,38.9,0.331,6.4,1.4,3.1,1.9,96.9,0.0,0.0,83.4,24
2023-06-28,mansar,Mansar Mine,Wednesday,6,777,378,399,51.35,High,equipment_downtime,5.1,31.2,37.0,0.244,22.6,0.4,1.1,21.1,89.0,0.0,0.0,84.2,11
2023-06-29,mansar,Mansar Mine,Thursday,6,788,114,674,85.53,High,weather_stoppage,67.1,49.7,28.5,0.204,8.6,5.0,1.6,2.0,95.8,0.0,9.2,96.5,5
2023-06-30,mansar,Mansar Mine,Friday,6,786,682,104,13.23,Medium,equipment_downtime,2.5,30.5,38.4,0.258,5.5,0.5,1.6,3.4,97.3,0.0,0.0,92.2,27
2023-07-01,mansar,Mansar Mine,Saturday,7,733,694,39,5.32,Low,equipment_downtime,17.8,38.5,37.3,0.301,3.0,0.9,0.6,1.5,98.0,0.0,0.0,91.0,29
2023-07-02,mansar,Mansar Mine,Sunday,7,792,775,17,2.15,Low,nominal_operations,11.3,33.1,36.4,0.293,3.5,1.2,0.6,1.7,98.0,0.0,0.0,94.6,31
2023-07-03,mansar,Mansar Mine,Monday,7,757,530,227,29.99,High,equipment_downtime,2.2,28.7,40.1,0.362,13.7,8.6,0.6,4.5,93.3,0.0,0.0,92.4,19
2023-07-04,mansar,Mansar Mine,Tuesday,7,739,644,95,12.86,Medium,equipment_downtime,0.4,31.8,38.5,0.356,3.7,1.0,0.6,2.1,98.0,0.0,0.0,90.9,25
2023-07-05,mansar,Mansar Mine,Wednesday,7,771,114,657,85.21,High,weather_stoppage,72.7,49.9,26.8,0.332,15.2,5.8,1.8,7.6,92.6,0.0,10.7,92.7,5
2023-07-06,mansar,Mansar Mine,Thursday,7,754,679,75,9.95,Medium,equipment_downtime,12.9,34.8,37.8,0.319,3.3,1.4,0.4,1.5,98.0,0.0,0.0,89.7,26
2023-07-07,mansar,Mansar Mine,Friday,7,753,432,321,42.63,High,weather_stoppage,38.8,40.7,34.4,0.278,7.6,4.3,1.3,2.0,96.3,0.0,4.1,99.0,19
2023-07-08,mansar,Mansar Mine,Saturday,7,753,653,100,13.28,Medium,equipment_downtime,2.2,33.9,36.0,0.292,5.5,0.9,1.5,3.1,97.3,0.0,0.0,91.1,27
2023-07-09,mansar,Mansar Mine,Sunday,7,785,217,568,72.36,High,weather_stoppage,46.2,42.4,31.7,0.335,8.0,5.6,1.4,1.0,96.1,1.6,6.4,89.5,7
2023-07-10,mansar,Mansar Mine,Monday,7,739,634,105,14.21,Medium,equipment_downtime,1.3,29.5,36.4,0.344,4.4,0.9,1.3,2.2,97.9,0.0,0.0,88.5,21
2023-07-11,mansar,Mansar Mine,Tuesday,7,738,600,138,18.7,High,labor_attendance,4.5,40.0,35.1,0.312,4.8,1.0,0.7,3.1,97.7,0.0,0.0,84.2,23
2023-07-12,mansar,Mansar Mine,Wednesday,7,772,114,658,85.23,High,weather_stoppage,61.9,49.6,29.0,0.385,9.5,6.8,1.6,1.1,95.4,0.0,8.4,94.5,6
2023-07-13,mansar,Mansar Mine,Thursday,7,766,684,82,10.7,Medium,equipment_downtime,1.5,31.1,37.2,0.323,5.2,0.8,1.7,2.7,97.5,0.0,0.0,93.4,27
2023-07-14,mansar,Mansar Mine,Friday,7,749,573,176,23.5,High,equipment_downtime,2.1,38.4,36.4,0.341,11.6,1.2,0.6,9.8,94.3,0.0,0.0,96.9,23
2023-07-15,mansar,Mansar Mine,Saturday,7,747,591,156,20.88,High,equipment_downtime,16.9,41.8,36.5,0.295,4.6,1.0,0.6,3.0,97.8,1.1,0.0,89.9,24
2023-07-16,mansar,Mansar Mine,Sunday,7,767,680,87,11.34,Medium,equipment_downtime,3.8,39.3,38.7,0.342,4.4,0.5,0.8,3.1,97.9,0.0,0.0,92.2,26
2023-07-17,mansar,Mansar Mine,Monday,7,744,661,83,11.16,Medium,equipment_downtime,2.6,37.0,36.5,0.328,5.6,1.0,1.6,3.0,97.3,0.0,0.0,89.4,24
2023-07-18,mansar,Mansar Mine,Tuesday,7,772,756,16,2.07,Low,nominal_operations,19.3,39.3,32.3,0.459,5.7,0.3,1.7,3.7,97.2,0.0,0.0,93.8,29
2023-07-19,mansar,Mansar Mine,Wednesday,7,765,550,215,28.1,High,equipment_downtime,9.2,34.2,38.5,0.274,13.7,6.1,0.9,6.7,93.3,0.0,0.0,91.8,23
2023-07-20,mansar,Mansar Mine,Thursday,7,753,646,107,14.21,Medium,equipment_downtime,2.5,37.2,37.3,0.423,6.6,2.8,1.6,2.2,96.8,0.0,0.0,93.8,26
2023-07-21,mansar,Mansar Mine,Friday,7,795,725,70,8.81,Medium,equipment_downtime,3.0,35.4,36.3,0.432,3.5,0.4,0.7,2.4,98.0,0.7,0.0,95.4,29
2023-07-22,mansar,Mansar Mine,Saturday,7,760,616,144,18.95,High,equipment_downtime,13.6,40.6,33.9,0.408,6.0,1.5,1.9,2.6,97.1,0.0,0.0,97.7,19
2023-07-23,mansar,Mansar Mine,Sunday,7,756,667,89,11.77,Medium,equipment_downtime,4.3,37.8,35.5,0.42,5.9,0.5,1.1,4.3,97.1,0.0,0.0,96.8,25
2023-07-24,mansar,Mansar Mine,Monday,7,765,661,104,13.59,Medium,equipment_downtime,4.7,34.4,35.4,0.424,6.7,0.9,1.5,4.3,96.7,0.0,0.0,98.9,26
2023-07-25,mansar,Mansar Mine,Tuesday,7,786,658,128,16.28,Medium,equipment_downtime,17.7,42.1,34.1,0.396,7.3,1.0,1.9,4.4,96.4,0.0,0.0,91.4,23
2023-07-26,mansar,Mansar Mine,Wednesday,7,752,706,46,6.12,Medium,equipment_downtime,0.6,31.7,35.2,0.374,4.7,0.6,1.4,2.7,97.7,0.0,0.0,97.8,30
2023-07-27,mansar,Mansar Mine,Thursday,7,772,239,533,69.04,High,weather_stoppage,45.7,47.6,27.7,0.363,7.3,3.1,1.9,2.3,96.4,0.0,5.8,89.7,7
2023-07-28,mansar,Mansar Mine,Friday,7,772,672,100,12.95,Medium,equipment_downtime,0.3,36.9,38.9,0.397,5.8,1.2,1.2,3.4,97.2,0.0,0.0,88.1,26
2023-07-29,mansar,Mansar Mine,Saturday,7,774,601,173,22.35,High,equipment_downtime,3.6,36.2,32.8,0.384,11.4,0.9,8.9,1.6,94.4,0.0,0.0,90.9,24
2023-07-30,mansar,Mansar Mine,Sunday,7,768,610,158,20.57,High,equipment_downtime,3.4,39.9,34.2,0.341,10.3,1.0,6.8,2.5,95.0,0.0,0.0,88.2,22
2023-07-31,mansar,Mansar Mine,Monday,7,758,646,112,14.78,Medium,equipment_downtime,5.0,39.9,33.4,0.48,5.3,1.4,0.2,3.7,97.4,0.0,0.0,98.2,27
2023-08-01,mansar,Mansar Mine,Tuesday,8,709,615,94,13.26,Medium,equipment_downtime,2.1,41.2,37.0,0.394,4.5,1.5,0.6,2.4,97.8,0.0,0.0,99.0,24
2023-08-02,mansar,Mansar Mine,Wednesday,8,714,503,211,29.55,High,weather_stoppage,24.9,47.1,32.1,0.334,5.5,1.1,1.6,2.8,97.3,0.0,0.0,94.6,15
2023-08-03,mansar,Mansar Mine,Thursday,8,739,119,620,83.9,High,weather_stoppage,44.3,48.4,30.8,0.491,10.0,7.3,0.6,2.1,95.1,0.0,6.4,88.3,5
2023-08-04,mansar,Mansar Mine,Friday,8,732,114,618,84.43,High,weather_stoppage,50.7,49.0,28.7,0.452,9.8,6.3,0.8,2.7,95.2,0.0,6.3,88.3,5
2023-08-05,mansar,Mansar Mine,Saturday,8,726,424,302,41.6,High,weather_stoppage,27.0,42.9,31.5,0.472,10.4,2.4,0.9,7.1,94.9,0.0,2.5,90.8,17
2023-08-06,mansar,Mansar Mine,Sunday,8,711,632,79,11.11,Medium,equipment_downtime,3.7,37.1,31.2,0.463,2.8,0.6,1.0,1.2,98.0,0.0,0.0,94.9,28
2023-08-07,mansar,Mansar Mine,Monday,8,729,649,80,10.97,Medium,equipment_downtime,0.9,39.6,31.9,0.414,5.7,1.0,1.8,2.9,97.2,0.0,0.0,99.0,25
2023-08-08,mansar,Mansar Mine,Tuesday,8,741,635,106,14.3,Medium,equipment_downtime,4.1,37.4,33.5,0.466,3.4,0.9,1.2,1.3,98.0,0.0,0.0,88.2,26
2023-08-09,mansar,Mansar Mine,Wednesday,8,726,636,90,12.4,Medium,equipment_downtime,3.4,42.5,34.3,0.376,5.7,1.3,1.7,2.7,97.2,0.0,0.0,90.9,26
2023-08-10,mansar,Mansar Mine,Thursday,8,707,592,115,16.27,Medium,equipment_downtime,3.7,34.1,34.7,0.4,6.4,0.6,1.7,4.1,96.9,0.0,0.0,87.6,23
2023-08-11,mansar,Mansar Mine,Friday,8,759,114,645,84.98,High,weather_stoppage,85.6,58.0,24.2,0.485,5.7,2.7,2.0,1.0,97.2,0.3,11.8,88.7,5
2023-08-12,mansar,Mansar Mine,Saturday,8,734,593,141,19.21,High,equipment_downtime,2.2,41.4,33.5,0.447,6.2,0.3,1.7,4.2,97.0,0.0,0.0,92.1,25
2023-08-13,mansar,Mansar Mine,Sunday,8,747,622,125,16.73,Medium,equipment_downtime,5.1,38.4,30.5,0.489,6.7,0.7,4.8,1.2,96.7,0.0,0.0,89.0,23
